YearTestDraft,Year,Country Name,Indicator Name,Value
11/22/2018,2018-11-22,SK,Revenue,3.02
11/22/2018,2018-11-22,DE,Revenue,43.38
11/22/2018,2018-11-22,CH,Revenue,43.85
11/22/2018,2018-11-22,GE,Revenue,3.65
11/22/2018,2018-11-22,OM,Revenue,95.04
11/22/2018,2018-11-22,BY,Deposits,3.00
11/22/2018,2018-11-22,RU,Deposits,29.00
11/22/2018,2018-11-22,NL,Deposits,3.00
11/22/2018,2018-11-22,AE,Deposits,1.00
11/22/2018,2018-11-22,MY,Deposits,2.00
11/22/2018,2018-11-22,AR,Deposits,1.00
11/22/2018,2018-11-22,IQ,Deposits,1.00
11/22/2018,2018-11-22,ID,Deposits,1.00
11/22/2018,2018-11-22,US,Deposits,3.00
11/22/2018,2018-11-22,HK,Deposits,3.00
11/22/2018,2018-11-22,HR,Deposits,2.00
11/22/2018,2018-11-22,SK,Deposits,1.00
11/22/2018,2018-11-22,DE,Deposits,12.00
11/22/2018,2018-11-22,CH,Deposits,1.00
11/22/2018,2018-11-22,GE,Deposits,1.00
11/22/2018,2018-11-22,OM,Deposits,1.00
11/22/2018,2018-11-22,BY,ARPPU,5.57
11/22/2018,2018-11-22,RU,ARPPU,4.96
11/22/2018,2018-11-22,NL,ARPPU,5.52
11/22/2018,2018-11-22,AE,ARPPU,90.33
11/22/2018,2018-11-22,MY,ARPPU,19.10
11/22/2018,2018-11-22,AR,ARPPU,9.55
11/22/2018,2018-11-22,IQ,ARPPU,7.64
11/22/2018,2018-11-22,ID,ARPPU,47.52
11/22/2018,2018-11-22,US,ARPPU,11.80
11/22/2018,2018-11-22,HK,ARPPU,52.30
11/22/2018,2018-11-22,HR,ARPPU,5.29
11/22/2018,2018-11-22,SK,ARPPU,3.02
11/22/2018,2018-11-22,DE,ARPPU,8.68
11/22/2018,2018-11-22,CH,ARPPU,43.85
11/22/2018,2018-11-22,GE,ARPPU,3.65
11/22/2018,2018-11-22,OM,ARPPU,95.04
11/22/2018,2018-11-22,BY,Depositors,1.00
11/22/2018,2018-11-22,RU,Depositors,12.00
11/22/2018,2018-11-22,NL,Depositors,1.00
11/22/2018,2018-11-22,AE,Depositors,1.00
11/22/2018,2018-11-22,MY,Depositors,1.00
11/22/2018,2018-11-22,AR,Depositors,1.00
11/22/2018,2018-11-22,IQ,Depositors,1.00
11/22/2018,2018-11-22,ID,Depositors,1.00
11/22/2018,2018-11-22,US,Depositors,2.00
11/22/2018,2018-11-22,HK,Depositors,2.00
11/22/2018,2018-11-22,HR,Depositors,2.00
11/22/2018,2018-11-22,SK,Depositors,1.00
11/22/2018,2018-11-22,DE,Depositors,5.00
11/22/2018,2018-11-22,CH,Depositors,1.00
11/22/2018,2018-11-22,GE,Depositors,1.00
11/22/2018,2018-11-22,OM,Depositors,1.00
11/23/2018,2018-11-23,NL,Revenue,10.32
11/23/2018,2018-11-23,IT,Revenue,6.49
11/23/2018,2018-11-23,ID,Revenue,47.52
11/23/2018,2018-11-23,CZ,Revenue,7.82
11/23/2018,2018-11-23,LT,Revenue,7.79
11/23/2018,2018-11-23,GE,Revenue,9.51
11/23/2018,2018-11-23,SG,Revenue,9.50
11/23/2018,2018-11-23,UA,Revenue,6.75
11/23/2018,2018-11-23,NZ,Revenue,73.07
11/23/2018,2018-11-23,UY,Revenue,5.73
11/23/2018,2018-11-23,BG,Revenue,15.71
11/23/2018,2018-11-23,US,Revenue,56.25
11/23/2018,2018-11-23,GB,Revenue,7.25
11/23/2018,2018-11-23,CH,Revenue,92.15
11/23/2018,2018-11-23,IN,Revenue,7.99
11/23/2018,2018-11-23,BY,Revenue,8.55
11/23/2018,2018-11-23,HK,Revenue,47.52
11/23/2018,2018-11-23,AR,Revenue,152.06
11/23/2018,2018-11-23,RU,Revenue,105.85
11/23/2018,2018-11-23,HR,Revenue,39.21
11/23/2018,2018-11-23,DE,Revenue,107.29
11/23/2018,2018-11-23,NG,Revenue,76.03
11/23/2018,2018-11-23,NL,Deposits,6.00
11/23/2018,2018-11-23,IT,Deposits,1.00
11/23/2018,2018-11-23,ID,Deposits,1.00
11/23/2018,2018-11-23,CZ,Deposits,2.00
11/23/2018,2018-11-23,LT,Deposits,3.00
11/23/2018,2018-11-23,GE,Deposits,3.00
11/23/2018,2018-11-23,SG,Deposits,1.00
11/23/2018,2018-11-23,UA,Deposits,3.00
11/23/2018,2018-11-23,NZ,Deposits,3.00
11/23/2018,2018-11-23,UY,Deposits,1.00
11/23/2018,2018-11-23,BG,Deposits,1.00
11/23/2018,2018-11-23,US,Deposits,16.00
11/23/2018,2018-11-23,GB,Deposits,3.00
11/23/2018,2018-11-23,CH,Deposits,5.00
11/23/2018,2018-11-23,IN,Deposits,1.00
11/23/2018,2018-11-23,BY,Deposits,5.00
11/23/2018,2018-11-23,HK,Deposits,1.00
11/23/2018,2018-11-23,AR,Deposits,2.00
11/23/2018,2018-11-23,RU,Deposits,53.00
11/23/2018,2018-11-23,HR,Deposits,6.00
11/23/2018,2018-11-23,DE,Deposits,20.00
11/23/2018,2018-11-23,NG,Deposits,1.00
11/23/2018,2018-11-23,NL,ARPPU,10.32
11/23/2018,2018-11-23,IT,ARPPU,6.49
11/23/2018,2018-11-23,ID,ARPPU,47.52
11/23/2018,2018-11-23,CZ,ARPPU,7.82
11/23/2018,2018-11-23,LT,ARPPU,7.79
11/23/2018,2018-11-23,GE,ARPPU,9.51
11/23/2018,2018-11-23,SG,ARPPU,9.50
11/23/2018,2018-11-23,UA,ARPPU,6.75
11/23/2018,2018-11-23,NZ,ARPPU,36.54
11/23/2018,2018-11-23,UY,ARPPU,5.73
11/23/2018,2018-11-23,BG,ARPPU,15.71
11/23/2018,2018-11-23,US,ARPPU,9.38
11/23/2018,2018-11-23,GB,ARPPU,3.63
11/23/2018,2018-11-23,CH,ARPPU,23.04
11/23/2018,2018-11-23,IN,ARPPU,7.99
11/23/2018,2018-11-23,BY,ARPPU,8.55
11/23/2018,2018-11-23,HK,ARPPU,47.52
11/23/2018,2018-11-23,AR,ARPPU,152.06
11/23/2018,2018-11-23,RU,ARPPU,5.04
11/23/2018,2018-11-23,HR,ARPPU,13.07
11/23/2018,2018-11-23,DE,ARPPU,13.41
11/23/2018,2018-11-23,NG,ARPPU,76.03
11/23/2018,2018-11-23,NL,Depositors,1.00
11/23/2018,2018-11-23,IT,Depositors,1.00
11/23/2018,2018-11-23,ID,Depositors,1.00
11/23/2018,2018-11-23,CZ,Depositors,1.00
11/23/2018,2018-11-23,LT,Depositors,1.00
11/23/2018,2018-11-23,GE,Depositors,1.00
11/23/2018,2018-11-23,SG,Depositors,1.00
11/23/2018,2018-11-23,UA,Depositors,1.00
11/23/2018,2018-11-23,NZ,Depositors,2.00
11/23/2018,2018-11-23,UY,Depositors,1.00
11/23/2018,2018-11-23,BG,Depositors,1.00
11/23/2018,2018-11-23,US,Depositors,6.00
11/23/2018,2018-11-23,GB,Depositors,2.00
11/23/2018,2018-11-23,CH,Depositors,4.00
11/23/2018,2018-11-23,IN,Depositors,1.00
11/23/2018,2018-11-23,BY,Depositors,1.00
11/23/2018,2018-11-23,HK,Depositors,1.00
11/23/2018,2018-11-23,AR,Depositors,1.00
11/23/2018,2018-11-23,RU,Depositors,21.00
11/23/2018,2018-11-23,HR,Depositors,3.00
11/23/2018,2018-11-23,DE,Depositors,8.00
11/23/2018,2018-11-23,NG,Depositors,1.00
11/24/2018,2018-11-24,RO,Revenue,11.83
11/24/2018,2018-11-24,US,Revenue,25.40
11/24/2018,2018-11-24,SE,Revenue,0.89
11/24/2018,2018-11-24,GE,Revenue,3.62
11/24/2018,2018-11-24,AE,Revenue,144.52
11/24/2018,2018-11-24,MX,Revenue,116.17
11/24/2018,2018-11-24,BY,Revenue,6.32
11/24/2018,2018-11-24,DE,Revenue,35.70
11/24/2018,2018-11-24,CH,Revenue,43.85
11/24/2018,2018-11-24,UA,Revenue,3.60
11/24/2018,2018-11-24,IT,Revenue,12.91
11/24/2018,2018-11-24,BG,Revenue,10.25
11/24/2018,2018-11-24,HR,Revenue,7.52
11/24/2018,2018-11-24,KZ,Revenue,5.80
11/24/2018,2018-11-24,LV,Revenue,2.38
11/24/2018,2018-11-24,TH,Revenue,4.77
11/24/2018,2018-11-24,LT,Revenue,55.05
11/24/2018,2018-11-24,RU,Revenue,73.62
11/24/2018,2018-11-24,VN,Revenue,19.01
11/24/2018,2018-11-24,AR,Revenue,23.78
11/24/2018,2018-11-24,RO,Deposits,3.00
11/24/2018,2018-11-24,US,Deposits,3.00
11/24/2018,2018-11-24,SE,Deposits,1.00
11/24/2018,2018-11-24,GE,Deposits,1.00
11/24/2018,2018-11-24,AE,Deposits,2.00
11/24/2018,2018-11-24,MX,Deposits,3.00
11/24/2018,2018-11-24,BY,Deposits,4.00
11/24/2018,2018-11-24,DE,Deposits,8.00
11/24/2018,2018-11-24,CH,Deposits,5.00
11/24/2018,2018-11-24,UA,Deposits,2.00
11/24/2018,2018-11-24,IT,Deposits,1.00
11/24/2018,2018-11-24,BG,Deposits,2.00
11/24/2018,2018-11-24,HR,Deposits,1.00
11/24/2018,2018-11-24,KZ,Deposits,2.00
11/24/2018,2018-11-24,LV,Deposits,1.00
11/24/2018,2018-11-24,TH,Deposits,1.00
11/24/2018,2018-11-24,LT,Deposits,8.00
11/24/2018,2018-11-24,RU,Deposits,31.00
11/24/2018,2018-11-24,VN,Deposits,2.00
11/24/2018,2018-11-24,AR,Deposits,2.00
11/24/2018,2018-11-24,RO,ARPPU,11.83
11/24/2018,2018-11-24,US,ARPPU,12.70
11/24/2018,2018-11-24,SE,ARPPU,0.89
11/24/2018,2018-11-24,GE,ARPPU,3.62
11/24/2018,2018-11-24,AE,ARPPU,144.52
11/24/2018,2018-11-24,MX,ARPPU,116.17
11/24/2018,2018-11-24,BY,ARPPU,1.58
11/24/2018,2018-11-24,DE,ARPPU,11.90
11/24/2018,2018-11-24,CH,ARPPU,14.62
11/24/2018,2018-11-24,UA,ARPPU,3.60
11/24/2018,2018-11-24,IT,ARPPU,12.91
11/24/2018,2018-11-24,BG,ARPPU,5.13
11/24/2018,2018-11-24,HR,ARPPU,7.52
11/24/2018,2018-11-24,KZ,ARPPU,5.80
11/24/2018,2018-11-24,LV,ARPPU,2.38
11/24/2018,2018-11-24,TH,ARPPU,4.77
11/24/2018,2018-11-24,LT,ARPPU,18.35
11/24/2018,2018-11-24,RU,ARPPU,6.14
11/24/2018,2018-11-24,VN,ARPPU,19.01
11/24/2018,2018-11-24,AR,ARPPU,11.89
11/24/2018,2018-11-24,RO,Depositors,1.00
11/24/2018,2018-11-24,US,Depositors,2.00
11/24/2018,2018-11-24,SE,Depositors,1.00
11/24/2018,2018-11-24,GE,Depositors,1.00
11/24/2018,2018-11-24,AE,Depositors,1.00
11/24/2018,2018-11-24,MX,Depositors,1.00
11/24/2018,2018-11-24,BY,Depositors,4.00
11/24/2018,2018-11-24,DE,Depositors,3.00
11/24/2018,2018-11-24,CH,Depositors,3.00
11/24/2018,2018-11-24,UA,Depositors,1.00
11/24/2018,2018-11-24,IT,Depositors,1.00
11/24/2018,2018-11-24,BG,Depositors,2.00
11/24/2018,2018-11-24,HR,Depositors,1.00
11/24/2018,2018-11-24,KZ,Depositors,1.00
11/24/2018,2018-11-24,LV,Depositors,1.00
11/24/2018,2018-11-24,TH,Depositors,1.00
11/24/2018,2018-11-24,LT,Depositors,3.00
11/24/2018,2018-11-24,RU,Depositors,12.00
11/24/2018,2018-11-24,VN,Depositors,1.00
11/24/2018,2018-11-24,AR,Depositors,2.00
11/25/2018,2018-11-25,RU,Revenue,92.62
11/25/2018,2018-11-25,JP,Revenue,47.52
11/25/2018,2018-11-25,RO,Revenue,15.75
11/25/2018,2018-11-25,ID,Revenue,47.52
11/25/2018,2018-11-25,LT,Revenue,2.38
11/25/2018,2018-11-25,AT,Revenue,13.13
11/25/2018,2018-11-25,BG,Revenue,47.12
11/25/2018,2018-11-25,PK,Revenue,19.01
11/25/2018,2018-11-25,CH,Revenue,212.62
11/25/2018,2018-11-25,DE,Revenue,94.95
11/25/2018,2018-11-25,NL,Revenue,2.95
11/25/2018,2018-11-25,NZ,Revenue,7.29
11/25/2018,2018-11-25,US,Revenue,62.03
11/25/2018,2018-11-25,BY,Revenue,9.62
11/25/2018,2018-11-25,OM,Revenue,190.08
11/25/2018,2018-11-25,GB,Revenue,2.40
11/25/2018,2018-11-25,VN,Revenue,14.28
11/25/2018,2018-11-25,MY,Revenue,19.06
11/25/2018,2018-11-25,SE,Revenue,4.63
11/25/2018,2018-11-25,RU,Deposits,36.00
11/25/2018,2018-11-25,JP,Deposits,1.00
11/25/2018,2018-11-25,RO,Deposits,2.00
11/25/2018,2018-11-25,ID,Deposits,1.00
11/25/2018,2018-11-25,LT,Deposits,1.00
11/25/2018,2018-11-25,AT,Deposits,2.00
11/25/2018,2018-11-25,BG,Deposits,3.00
11/25/2018,2018-11-25,PK,Deposits,1.00
11/25/2018,2018-11-25,CH,Deposits,9.00
11/25/2018,2018-11-25,DE,Deposits,16.00
11/25/2018,2018-11-25,NL,Deposits,2.00
11/25/2018,2018-11-25,NZ,Deposits,1.00
11/25/2018,2018-11-25,US,Deposits,15.00
11/25/2018,2018-11-25,BY,Deposits,5.00
11/25/2018,2018-11-25,OM,Deposits,2.00
11/25/2018,2018-11-25,GB,Deposits,1.00
11/25/2018,2018-11-25,VN,Deposits,2.00
11/25/2018,2018-11-25,MY,Deposits,2.00
11/25/2018,2018-11-25,SE,Deposits,4.00
11/25/2018,2018-11-25,RU,ARPPU,5.45
11/25/2018,2018-11-25,JP,ARPPU,47.52
11/25/2018,2018-11-25,RO,ARPPU,15.75
11/25/2018,2018-11-25,ID,ARPPU,47.52
11/25/2018,2018-11-25,LT,ARPPU,2.38
11/25/2018,2018-11-25,AT,ARPPU,13.13
11/25/2018,2018-11-25,BG,ARPPU,47.12
11/25/2018,2018-11-25,PK,ARPPU,19.01
11/25/2018,2018-11-25,CH,ARPPU,53.16
11/25/2018,2018-11-25,DE,ARPPU,9.49
11/25/2018,2018-11-25,NL,ARPPU,2.95
11/25/2018,2018-11-25,NZ,ARPPU,7.29
11/25/2018,2018-11-25,US,ARPPU,12.41
11/25/2018,2018-11-25,BY,ARPPU,4.81
11/25/2018,2018-11-25,OM,ARPPU,190.08
11/25/2018,2018-11-25,GB,ARPPU,2.40
11/25/2018,2018-11-25,VN,ARPPU,7.14
11/25/2018,2018-11-25,MY,ARPPU,19.06
11/25/2018,2018-11-25,SE,ARPPU,2.31
11/25/2018,2018-11-25,RU,Depositors,17.00
11/25/2018,2018-11-25,JP,Depositors,1.00
11/25/2018,2018-11-25,RO,Depositors,1.00
11/25/2018,2018-11-25,ID,Depositors,1.00
11/25/2018,2018-11-25,LT,Depositors,1.00
11/25/2018,2018-11-25,AT,Depositors,1.00
11/25/2018,2018-11-25,BG,Depositors,1.00
11/25/2018,2018-11-25,PK,Depositors,1.00
11/25/2018,2018-11-25,CH,Depositors,4.00
11/25/2018,2018-11-25,DE,Depositors,10.00
11/25/2018,2018-11-25,NL,Depositors,1.00
11/25/2018,2018-11-25,NZ,Depositors,1.00
11/25/2018,2018-11-25,US,Depositors,5.00
11/25/2018,2018-11-25,BY,Depositors,2.00
11/25/2018,2018-11-25,OM,Depositors,1.00
11/25/2018,2018-11-25,GB,Depositors,1.00
11/25/2018,2018-11-25,VN,Depositors,2.00
11/25/2018,2018-11-25,MY,Depositors,1.00
11/25/2018,2018-11-25,SE,Depositors,2.00
11/26/2018,2018-11-26,OM,Revenue,104.54
11/26/2018,2018-11-26,CH,Revenue,210.61
11/26/2018,2018-11-26,HR,Revenue,7.52
11/26/2018,2018-11-26,UA,Revenue,1.80
11/26/2018,2018-11-26,BY,Revenue,4.77
11/26/2018,2018-11-26,LT,Revenue,8.87
11/26/2018,2018-11-26,ES,Revenue,2.36
11/26/2018,2018-11-26,US,Revenue,25.43
11/26/2018,2018-11-26,VN,Revenue,19.06
11/26/2018,2018-11-26,LV,Revenue,2.36
11/26/2018,2018-11-26,NZ,Revenue,7.29
11/26/2018,2018-11-26,HK,Revenue,19.01
11/26/2018,2018-11-26,KZ,Revenue,2.89
11/26/2018,2018-11-26,SE,Revenue,17.05
11/26/2018,2018-11-26,RU,Revenue,48.49
11/26/2018,2018-11-26,MX,Revenue,12.23
11/26/2018,2018-11-26,OM,Deposits,2.00
11/26/2018,2018-11-26,CH,Deposits,14.00
11/26/2018,2018-11-26,HR,Deposits,1.00
11/26/2018,2018-11-26,UA,Deposits,1.00
11/26/2018,2018-11-26,BY,Deposits,2.00
11/26/2018,2018-11-26,LT,Deposits,2.00
11/26/2018,2018-11-26,ES,Deposits,1.00
11/26/2018,2018-11-26,US,Deposits,4.00
11/26/2018,2018-11-26,VN,Deposits,2.00
11/26/2018,2018-11-26,LV,Deposits,1.00
11/26/2018,2018-11-26,NZ,Deposits,1.00
11/26/2018,2018-11-26,HK,Deposits,2.00
11/26/2018,2018-11-26,KZ,Deposits,1.00
11/26/2018,2018-11-26,SE,Deposits,1.00
11/26/2018,2018-11-26,RU,Deposits,24.00
11/26/2018,2018-11-26,MX,Deposits,2.00
11/26/2018,2018-11-26,OM,ARPPU,104.54
11/26/2018,2018-11-26,CH,ARPPU,35.10
11/26/2018,2018-11-26,HR,ARPPU,7.52
11/26/2018,2018-11-26,UA,ARPPU,1.80
11/26/2018,2018-11-26,BY,ARPPU,4.77
11/26/2018,2018-11-26,LT,ARPPU,4.44
11/26/2018,2018-11-26,ES,ARPPU,2.36
11/26/2018,2018-11-26,US,ARPPU,8.48
11/26/2018,2018-11-26,VN,ARPPU,19.06
11/26/2018,2018-11-26,LV,ARPPU,2.36
11/26/2018,2018-11-26,NZ,ARPPU,7.29
11/26/2018,2018-11-26,HK,ARPPU,19.01
11/26/2018,2018-11-26,KZ,ARPPU,2.89
11/26/2018,2018-11-26,SE,ARPPU,17.05
11/26/2018,2018-11-26,RU,ARPPU,4.41
11/26/2018,2018-11-26,MX,ARPPU,12.23
11/26/2018,2018-11-26,OM,Depositors,1.00
11/26/2018,2018-11-26,CH,Depositors,6.00
11/26/2018,2018-11-26,HR,Depositors,1.00
11/26/2018,2018-11-26,UA,Depositors,1.00
11/26/2018,2018-11-26,BY,Depositors,1.00
11/26/2018,2018-11-26,LT,Depositors,2.00
11/26/2018,2018-11-26,ES,Depositors,1.00
11/26/2018,2018-11-26,US,Depositors,3.00
11/26/2018,2018-11-26,VN,Depositors,1.00
11/26/2018,2018-11-26,LV,Depositors,1.00
11/26/2018,2018-11-26,NZ,Depositors,1.00
11/26/2018,2018-11-26,HK,Depositors,1.00
11/26/2018,2018-11-26,KZ,Depositors,1.00
11/26/2018,2018-11-26,SE,Depositors,1.00
11/26/2018,2018-11-26,RU,Depositors,11.00
11/26/2018,2018-11-26,MX,Depositors,1.00
11/27/2018,2018-11-27,CH,Revenue,110.69
11/27/2018,2018-11-27,DE,Revenue,44.38
11/27/2018,2018-11-27,LV,Revenue,4.69
11/27/2018,2018-11-27,KZ,Revenue,12.88
11/27/2018,2018-11-27,US,Revenue,17.90
11/27/2018,2018-11-27,MY,Revenue,15.88
11/27/2018,2018-11-27,SG,Revenue,285.12
11/27/2018,2018-11-27,NL,Revenue,8.94
11/27/2018,2018-11-27,BY,Revenue,2.96
11/27/2018,2018-11-27,RU,Revenue,157.53
11/27/2018,2018-11-27,NZ,Revenue,14.56
11/27/2018,2018-11-27,CH,Deposits,16.00
11/27/2018,2018-11-27,DE,Deposits,13.00
11/27/2018,2018-11-27,LV,Deposits,2.00
11/27/2018,2018-11-27,KZ,Deposits,4.00
11/27/2018,2018-11-27,US,Deposits,7.00
11/27/2018,2018-11-27,MY,Deposits,1.00
11/27/2018,2018-11-27,SG,Deposits,6.00
11/27/2018,2018-11-27,NL,Deposits,5.00
11/27/2018,2018-11-27,BY,Deposits,2.00
11/27/2018,2018-11-27,RU,Deposits,38.00
11/27/2018,2018-11-27,NZ,Deposits,2.00
11/27/2018,2018-11-27,CH,ARPPU,55.34
11/27/2018,2018-11-27,DE,ARPPU,11.10
11/27/2018,2018-11-27,LV,ARPPU,2.34
11/27/2018,2018-11-27,KZ,ARPPU,12.88
11/27/2018,2018-11-27,US,ARPPU,5.97
11/27/2018,2018-11-27,MY,ARPPU,15.88
11/27/2018,2018-11-27,SG,ARPPU,142.56
11/27/2018,2018-11-27,NL,ARPPU,4.47
11/27/2018,2018-11-27,BY,ARPPU,2.96
11/27/2018,2018-11-27,RU,ARPPU,13.13
11/27/2018,2018-11-27,NZ,ARPPU,14.56
11/27/2018,2018-11-27,CH,Depositors,2.00
11/27/2018,2018-11-27,DE,Depositors,4.00
11/27/2018,2018-11-27,LV,Depositors,2.00
11/27/2018,2018-11-27,KZ,Depositors,1.00
11/27/2018,2018-11-27,US,Depositors,3.00
11/27/2018,2018-11-27,MY,Depositors,1.00
11/27/2018,2018-11-27,SG,Depositors,2.00
11/27/2018,2018-11-27,NL,Depositors,2.00
11/27/2018,2018-11-27,BY,Depositors,1.00
11/27/2018,2018-11-27,RU,Depositors,12.00
11/27/2018,2018-11-27,NZ,Depositors,1.00
11/28/2018,2018-11-28,HK,Revenue,47.52
11/28/2018,2018-11-28,AR,Revenue,9.50
11/28/2018,2018-11-28,NZ,Revenue,7.29
11/28/2018,2018-11-28,BY,Revenue,3.67
11/28/2018,2018-11-28,CH,Revenue,8.81
11/28/2018,2018-11-28,SG,Revenue,95.04
11/28/2018,2018-11-28,RU,Revenue,107.92
11/28/2018,2018-11-28,US,Revenue,15.83
11/28/2018,2018-11-28,SE,Revenue,2.27
11/28/2018,2018-11-28,BG,Revenue,15.71
11/28/2018,2018-11-28,HK,Deposits,1.00
11/28/2018,2018-11-28,AR,Deposits,1.00
11/28/2018,2018-11-28,NZ,Deposits,1.00
11/28/2018,2018-11-28,BY,Deposits,2.00
11/28/2018,2018-11-28,CH,Deposits,1.00
11/28/2018,2018-11-28,SG,Deposits,2.00
11/28/2018,2018-11-28,RU,Deposits,44.00
11/28/2018,2018-11-28,US,Deposits,2.00
11/28/2018,2018-11-28,SE,Deposits,1.00
11/28/2018,2018-11-28,BG,Deposits,1.00
11/28/2018,2018-11-28,HK,ARPPU,47.52
11/28/2018,2018-11-28,AR,ARPPU,9.50
11/28/2018,2018-11-28,NZ,ARPPU,7.29
11/28/2018,2018-11-28,BY,ARPPU,3.67
11/28/2018,2018-11-28,CH,ARPPU,8.81
11/28/2018,2018-11-28,SG,ARPPU,47.52
11/28/2018,2018-11-28,RU,ARPPU,6.74
11/28/2018,2018-11-28,US,ARPPU,15.83
11/28/2018,2018-11-28,SE,ARPPU,2.27
11/28/2018,2018-11-28,BG,ARPPU,15.71
11/28/2018,2018-11-28,HK,Depositors,1.00
11/28/2018,2018-11-28,AR,Depositors,1.00
11/28/2018,2018-11-28,NZ,Depositors,1.00
11/28/2018,2018-11-28,BY,Depositors,1.00
11/28/2018,2018-11-28,CH,Depositors,1.00
11/28/2018,2018-11-28,SG,Depositors,2.00
11/28/2018,2018-11-28,RU,Depositors,16.00
11/28/2018,2018-11-28,US,Depositors,1.00
11/28/2018,2018-11-28,SE,Depositors,1.00
11/28/2018,2018-11-28,BG,Depositors,1.00
11/29/2018,2018-11-29,RU,Revenue,55.57
11/29/2018,2018-11-29,CH,Revenue,43.85
11/29/2018,2018-11-29,HK,Revenue,66.62
11/29/2018,2018-11-29,US,Revenue,17.52
11/29/2018,2018-11-29,LV,Revenue,2.94
11/29/2018,2018-11-29,GB,Revenue,2.96
11/29/2018,2018-11-29,AR,Revenue,24.84
11/29/2018,2018-11-29,,Revenue,5.73
11/29/2018,2018-11-29,DE,Revenue,20.59
11/29/2018,2018-11-29,ID,Revenue,9.50
11/29/2018,2018-11-29,NG,Revenue,112.19
11/29/2018,2018-11-29,BY,Revenue,2.92
11/29/2018,2018-11-29,RU,Deposits,24.00
11/29/2018,2018-11-29,CH,Deposits,1.00
11/29/2018,2018-11-29,HK,Deposits,2.00
11/29/2018,2018-11-29,US,Deposits,2.00
11/29/2018,2018-11-29,LV,Deposits,1.00
11/29/2018,2018-11-29,GB,Deposits,1.00
11/29/2018,2018-11-29,AR,Deposits,3.00
11/29/2018,2018-11-29,,Deposits,3.00
11/29/2018,2018-11-29,DE,Deposits,6.00
11/29/2018,2018-11-29,ID,Deposits,1.00
11/29/2018,2018-11-29,NG,Deposits,3.00
11/29/2018,2018-11-29,BY,Deposits,2.00
11/29/2018,2018-11-29,RU,ARPPU,6.17
11/29/2018,2018-11-29,CH,ARPPU,43.85
11/29/2018,2018-11-29,HK,ARPPU,66.62
11/29/2018,2018-11-29,US,ARPPU,8.76
11/29/2018,2018-11-29,LV,ARPPU,2.94
11/29/2018,2018-11-29,GB,ARPPU,2.96
11/29/2018,2018-11-29,AR,ARPPU,12.42
11/29/2018,2018-11-29,,ARPPU,5.73
11/29/2018,2018-11-29,DE,ARPPU,10.30
11/29/2018,2018-11-29,ID,ARPPU,9.50
11/29/2018,2018-11-29,NG,ARPPU,56.09
11/29/2018,2018-11-29,BY,ARPPU,2.92
11/29/2018,2018-11-29,RU,Depositors,9.00
11/29/2018,2018-11-29,CH,Depositors,1.00
11/29/2018,2018-11-29,HK,Depositors,1.00
11/29/2018,2018-11-29,US,Depositors,2.00
11/29/2018,2018-11-29,LV,Depositors,1.00
11/29/2018,2018-11-29,GB,Depositors,1.00
11/29/2018,2018-11-29,AR,Depositors,2.00
11/29/2018,2018-11-29,,Depositors,1.00
11/29/2018,2018-11-29,DE,Depositors,2.00
11/29/2018,2018-11-29,ID,Depositors,1.00
11/29/2018,2018-11-29,NG,Depositors,2.00
11/29/2018,2018-11-29,BY,Depositors,1.00
11/30/2018,2018-11-30,US,Revenue,107.78
11/30/2018,2018-11-30,CH,Revenue,43.85
11/30/2018,2018-11-30,NG,Revenue,9.50
11/30/2018,2018-11-30,BG,Revenue,27.53
11/30/2018,2018-11-30,NZ,Revenue,36.90
11/30/2018,2018-11-30,LV,Revenue,2.97
11/30/2018,2018-11-30,SG,Revenue,9.50
11/30/2018,2018-11-30,RU,Revenue,153.86
11/30/2018,2018-11-30,HK,Revenue,66.53
11/30/2018,2018-11-30,AR,Revenue,117.96
11/30/2018,2018-11-30,DE,Revenue,67.07
11/30/2018,2018-11-30,IT,Revenue,38.91
11/30/2018,2018-11-30,RO,Revenue,26.39
11/30/2018,2018-11-30,OM,Revenue,15.28
11/30/2018,2018-11-30,BY,Revenue,11.65
11/30/2018,2018-11-30,IN,Revenue,95.04
11/30/2018,2018-11-30,US,Deposits,7.00
11/30/2018,2018-11-30,CH,Deposits,1.00
11/30/2018,2018-11-30,NG,Deposits,2.00
11/30/2018,2018-11-30,BG,Deposits,2.00
11/30/2018,2018-11-30,NZ,Deposits,1.00
11/30/2018,2018-11-30,LV,Deposits,1.00
11/30/2018,2018-11-30,SG,Deposits,1.00
11/30/2018,2018-11-30,RU,Deposits,31.00
11/30/2018,2018-11-30,HK,Deposits,2.00
11/30/2018,2018-11-30,AR,Deposits,5.00
11/30/2018,2018-11-30,DE,Deposits,7.00
11/30/2018,2018-11-30,IT,Deposits,3.00
11/30/2018,2018-11-30,RO,Deposits,1.00
11/30/2018,2018-11-30,OM,Deposits,2.00
11/30/2018,2018-11-30,BY,Deposits,3.00
11/30/2018,2018-11-30,IN,Deposits,2.00
11/30/2018,2018-11-30,US,ARPPU,26.94
11/30/2018,2018-11-30,CH,ARPPU,43.85
11/30/2018,2018-11-30,NG,ARPPU,4.75
11/30/2018,2018-11-30,BG,ARPPU,13.76
11/30/2018,2018-11-30,NZ,ARPPU,36.90
11/30/2018,2018-11-30,LV,ARPPU,2.97
11/30/2018,2018-11-30,SG,ARPPU,9.50
